body,title,url
"
A pesar de que las autoridades federales de salud han aconsejado a la población no asistir a actos concurridos para evitar contagiarse de coronavirus, el presidente Andrés Manuel López Obrador exhortó a la población de Mexicali, Baja California a salir este fin de semana a emitir su voto en la consulta para decidir si se permite o no la instalación y operación de una planta cervecera. 
“Un llamado a los habitantes de Mexicali porque mañana y pasado se va a llevar a cabo una consulta y queremos que participen, que nos ayuden a decidir sobre si se permite la instalación, el funcionamiento de una planta cervecera en Mexicali o se impide que opere esta planta”.  
Y agregó : “Como ustedes comprenderán, hay posturas de ambientalistas, de los empresarios y de servidores públicos, tanto municipal, estatal como federal, pero se decidió que sea la gente de Mexicali la que nos diga”.
También lee: Asegura cervecera cumplir con todos los requisitos legales para operar en BC
En conferencia de prensa en Palacio Nacional, el titular del Ejecutivo federal garantizó que el resultado que se tenga de la consulta se respetará. 
“Vamos a respetar el resultado, lo que decida el pueblo, con todas las implicaciones que puede tener en un sentido o en otro, el pueblo manda”. 
López Obrador aseguró que este ejercicio es “mandar obedeciendo” y pidió que nadie se deje manipular, “que nadie sea acarreado, que nadie actúe “beeee"" (sonido imitando a un borrego) porque eso ya pasó y nada de manipulaciones, nada de engaños.
“Es un ejercicio democrático, elecciones limpias libres y que los ciudadanos, esto es en general, se comporten a la altura de las circunstancias y que haya madurez. 
“Nada de que tienen que ser los políticos o los especialistas, los expertos, los economistas, los que decidan con el pretexto, la excusa de que el pueblo no sabe y que por eso tiene que tomar las decisiones los de arriba; el pueblo sabe, es pueblo sabio, sabe bien lo que le conviene y lo que no le conviene”, agregó. 
Se tomarán medidas ante pandemia: Conagua
Al tomar la palabra, Blanca Jiménez Cisneros, directora general de la Comisión Nacional del Agua (Conagua), garantizó que se tomarán medidas ante la pandemia, entre ellas, espaciar las mesas de votos, poner distancias y se evitarán aglomeraciones. “
“Además no son afluencias en las que vaya votar todo el país”, agregó.
",Pese a medidas por coronavirus pide AMLO a habitantes de Mexicali votar en consulta,http://www.eluniversal.com.mx/nacion/la-mananera-de-amlo-pide-habitantes-de-mexicali-votar-en-consulta
"
En momentos en que el coronavirus Covid-19 ha hecho de viajar algo imposible, hay que  considerar alternativas porque en el mundo de lo virtual sí que tenemos la oportunidad de hacer una visita profunda a lugares remotos.
Para los fanáticos de la franquicia Assassin’s Creed viajar a lugares exóticos es parte del atractivo en este demandante y fascinante videojuego. Pasillos, azoteas y escondrijos en la  Jerusalén medieval, en la Florencia y Venecia renacentistas, en los densos bosques de Estados Unidos, en la París revolucionaria, en la era victoriana de Londres y hasta en una versión sintetizada de Tulum llega la lucha entre La Hermandad de Asesinos y su contraparte: los malignos Templarios, quienes siempre buscan aferrarse al poder y oprimir a la humanidad. La hermandad de los Asesinos sigue un credo de libertad personal, de ahí el nombre de esta franquicia que incluye videojuegos, libros y una película protagonizada por Michael Fassbender. 

En el juego, los Templarios operan actualmente bajo un conglomerado industrial e informático llamado Abstergo, que ha logrado por medio de una técnica de extracción de información genética acceder a la memoria colectiva que cada ser humano guarda en su ADN. Usando una interfase de realidad virtual inmersiva llamada Animus, se pueden revivir recuerdos genéticos y acceder a experiencias de antecesores, en lugares y tiempos remotos.

¿Pero cómo viajar a lugares exóticos con Assassin’s Creed?

Captura del videojuego Assassin’s Creed
En el juego damos vida a antiguos asesinos en distintas etapas históricas. Para experimentar la profundidad de esta aventura, el desarrollador Ubisoft se dio a la tarea de investigar y recrear los lugares antes citados a gran detalle, así que los ornamentos, la vegetación, edificios, estatuas, animales, herramientas de la época e incluso frutas y flores están al alcance del jugador.
Leer también: 13 curiosidades del Templo de Luxor, en Egipto
Como es lo común en muchos videojuegos actuales, la violencia gráfica: armas, sangre y peleas están a la orden. El juego se llama Assassin’s Creed, no “Tourist’s Creed” o “Wanderer’s Creed” así que usualmente la actividad se centra en asesinar a algún jefe templario, guardias, y otros personajes. 
Sin embargo, dos ediciones en particular dentro de esta franquicia no giran alrededor de acuchillar enemigos: Tanto en Assassin’s Creed Odyssey, de la Grecia Antigua, como en Assassin’s Creed Origins, que ocurre en el Egipto de Cleopatra, el desarrollador ha añadido una modalidad de demostración y aprendizaje llamada Discovery Mode. Aquí nadie nos va a perseguir, ni tendremos que navajear a ningún antagonista, por el contrario, podemos hacer un tour virtual sin prisas desde nuestro sofá.
Captura del videojuego Assassin’s Creed
En esta modalidad es posible acceder a una amplia serie de visitas guiadas, con la opción de narración en español si así lo deseamos. Ricas rutas en la Acrópolis, Memphis, Giza y Esparta entre muchos otros sitios están a nuestra disposición para recorrer a nuestro ritmo. La presentación está aderezada con los cánticos y música tradicionales de la época, además de los llamados de distintos animales en Egipto y Grecia.
Captura del videojuego Assassin’s Creed
El recorrido examina la vida diaria de artesanos y campesinos a la par de faraones, generales y filósofos. A diferencia de un tour en el mundo real, no hay límite de tiempo ni áreas cerradas al público por lo que, si así nos place, podemos adentrarnos en el desierto o recorrer los templos a discreción. Hienas, osos, leones y lobos están solo como elemento decorativo y no nos atacarán.
Leer también: 5 museos virtuales que puedes visitar desde tu casa
Para acceder a este tour virtual, quienes ya cuentan con el videojuego tienen la oportunidad de iniciar sesión bajo la modalidad de Discovery Tour en la pantalla de inicio en su Playstation 4 o  Xbox 360 pero, si a ti el mundo del videojuego te resulta ajeno en su totalidad y no cuentas con una consola, puedes optar por bajar directamente el tour a tu computadora PC por solo 200 pesos cada uno, ya sea Egipto o Grecia, desde la tienda del desarrollador Ubisoft.
Captura del videojuego Assassin’s Creed
A diferencia de los tours en el mundo real, al final de los recorridos nadie te sugiere dar propina, ni nos hallamos rodeados de vendedores de artesanías promoviendo su mercancía. Sin embargo, para los interesados en un recuerdo físico de este paseo virtual existen una serie de souvenirs materiales para decorar casa y oficina.
Figuras de acción relacionadas al juego, calcas de vinil y medallones de uso personal se hallan a la venta en los sitios de comercio electrónico más populares, con los que seguramente iniciaremos interesantes conversaciones con otros fans que habían permanecido discretamente en silencio acerca de su afición, como lo debe hacer un miembro de La Hermandad. Una figura de resina puede costar desde mil 100 a 3 mil pesos, mientras que los tours completos están en 200 pesos  cada uno.
Foto: Carlos Cavazos
La aplicación permite capturar fotos para compartir en redes sociales y adelantar el tiempo para contemplar cada monumento a la luz de la luna o, bien, bajo la plena luz de Ra o Apolo, según donde estemos. Aprovecha esta coyuntura para visitar virtualmente la pirámide de Keops, la esfinge, el santuario de Zeus en Olimpia sin presiones, pasaporte, prisas ni miedo a contagio alguno.
 
",Visita Egipto y Grecia desde tu sala a través del videojuego Assassin’s Creed,http://www.eluniversal.com.mx/destinos/tour-virtual-egipto-y-grecia-traves-del-videojuego-assassins-creed
"

Villahermosa.— Una veladora y una oración se convirtieron en el antídoto para combatir al coronavirus en Tabasco, donde ya hay dos casos confirmados.

La veladora se vende en el Mercado Pino Suárez, el principal centro de abasto de Villahermosa y va acompañada de una oración.

“Se la pasa la persona por el cuerpo y después reza la oración que viene ahí, que es una de sanación. Es para protegernos y cuidarnos de cualquier tipo de infección que tengamos. No sólo es para el coronavirus, de hecho es para salud y sanación, más que nada”, coincidieron los comerciantes.

La mayoría de los locales donde venden artículos esotéricos ya tienen el artículo. En algunos, su costo es de 35 pesos, y en otros se vende hasta en 50.

Fabiola del Carmen Tosca, una de las vendedoras, explica que esencialmente la veladora sirve para protegerse del contagio del Covid-19. La mujer también está distribuyendo el gel antibacterial producido artesanalmente con 90% de alcohol.

Entrevistada en su local La Abundancia, dijo estar sorprendida por la respuesta de la población, pues en cuatro días se agotó el producto: “Sólo me quedan dos veladoras; ya pedí 60 más para la cuarentena que apenas comienza.

“El objetivo de la veladora es que nos dé luz y protección. Ese es el significado de una veladora: que nosotros tengamos la luz, que nos proteja en el día a día”, refirió.

La comerciante añadió que pronto venderán la loción protectora contra el Covid-19.

Ayer, como medida de prevención por el nuevo coronavirus, el gobernador de Tabasco, Adán Augusto López, anunció el cierre temporal de establecimientos públicos.
",Combaten al coronavirus con veladora y oración,http://www.eluniversal.com.mx/estados/combaten-al-coronavirus-con-veladora-y-oracion
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


Un par de días antes de la declaración de pandemia por coronavirus, la actriz y conductora Jacqueline Bracamontes decidió tomarse unas merecidas vacaciones en Tulum, Quintana Roo.
A destacar es que la guapa tapatía decidió descansar sola y su esposo e hijas se quedaron en casa para permitirle estar concentrada en relajarse y disfrutar del paraíso vacacional.
Bracamontes aprovechó para lucir los resultados de las varias cirugías estéticas que se sometió para corregir los cambios que le habían generado a su cuerpo sus cuatro embarazos.
La ex reina de belleza no se destaca por aparecer en trajes de baño muy diminutos, pero el bañador que eligió la hace lucir espectacular.
Jacky aceptó que la primera vez que se corrigió estéticamente, fue antes de entrar en el mundo del modelaje y sólo fue un detalle de su nariz que no le gustaba.
A finales del año pasado, la conductora y actriz compartió en redes sociales que se sometió a una nueva cirugía estética para sentirse a gusto con su cuerpo.
VER: Jacqueline Bracamontes y sus infidelidades
",Jacky Bracamontes vacaciona y desafía al coronavirus,http://www.unionjalisco.mx/articulo/2020/03/19/espectaculos/jacky-bracamontes-vacaciona-y-desafia-al-coronavirus?platform=hootsuite
"

Vivimos tiempos extraños: el signo más contundente de la solidaridad es juntarnos. Así pasa ante la muerte, la alegría, la coincidencia en unos colores de camiseta que juegan contra otros lo que sea; no hay metro y medio que valga para jugar dominó y escuchar el sonar de las fichas, ni se puede ver, hoy, una cascarita en la calle o en un baldío. Lo nuestro es, en el arrime, mirar el fuego, comer en bola, o con alguien, o a solas pero viendo a otras mesas donde, anexos, se habla o se mira el celular. Nos juntamos para exigir, reclamar, algo que nos parezca justo y sentir que si la calle está llena, y “no somos uno, no somos cien, prensa vendida cuéntanos bien”, tenemos fuerza, las cosas cambiarán y para bien: seguro, ¿no ves que somos un buti? (gente joven, esa palabra se usaba para decir que éramos un buen: hartos).

Aprendemos, o tratamos de lograrlo, en conjuntos: salón, escuela, prepa, universidad. Viajamos cerquita aunque vayamos lejos, en el ADO, el Flecha Amarilla o un avión, y nos afana llegar al trabajo para estar con otros y ser nosotras. En los entierros hacemos grupo: a los que les duele que alguien se vaya y perdamos, para siempre, su mirada. Un mercado vacío no es concebible, pues coincidimos en la compra de verduras, chelas, queso de bola, flores o quesadillas. Nos empujamos en el metro o el micro, en el RTP y en el chimeco.

Si tenemos algún dios, hay que pedirle, reclamarle o darle las gracias en grupo, un día por ley o varios, eso depende. Cuando nos hallamos con alguien que no vemos hace tiempo, añísimos, el abrazo es como el hambre: urge, y decirle, de cerca, que no ha cambiado nada, que está igual, que los años no nos pasan: se nos quedan, y reímos cuando sale el ineludible: “te acuerdas…”: es un recuerdo compartido de lo que se vivió al mismo tiempo y nos marcó.

Se peregrina para ir a La Villa, y el día de San Juditas se tiene que cerrar Reforma porque no cabemos de tanto y tanto costal a la espalda con causas difíciles y desesperadas. La sinagoga, la mezquita o el grupo de gente agnóstica, andan buscando arrimo, para no estar a solas frente a esto, “el olvidado asombro de estar vivos”, como decía Paz, que un día, o una noche infausta, se nos termine si no queremos irnos ya por el dolor o la pesadumbre. Si todavía hay recuerdos, cuerpos, sonrisas o libros de los que asirse.

En realidad, lo nuestro, así, lo nuestro, es buscar andar para uncir la vida con otra, nuestra tristeza con otras, nuestro querer con quien nos quiera querer. Ir a otra casa, o dejar entrar a la nuestra a un grupo, una pareja, a un montón más quien se cuele y que se sienten en las sillas para comer, a veces, un guiso que no hicimos pero igual nos junta, y bailar a contiguos brincos o saborear las pegaditas.

Buena parte de la escuela sirve, si sirve, para saber vivir y respetar a semejantes en mucho, y diferentes en más: comen de otro modo, le rezan a un dios ajeno, o viven la ajenidad de lo divino sin dejar de andar en las proximidades de la vida frágil.

Ahora, la solidaridad es separarse para que un bicho no prospere en su afán de lastimarnos. Ese virus exige linderos, sí, mas solo a quienes pueden vivir sin cobrar el día, sin la venta de elotes a cada vez menos, lamentando que haya pocas manos pagando una necesaria torta de tamal o chilaquiles. Hay que aislarse pero si hasta en los peseros hay rutas, la desigualdad social, el virus viejo que como el de ahora parece invisible, permite ejercer la solidaridad del aislamiento a un sector pequeño de la sociedad, mientras a la mayoría no le falta sentido solidario, no, lo que no avalan es cómo quedarse en casa sin salir por el dinero. Y tampoco a los que, si nos toca, nos cuidarán exhaustos. Así.

Profesor del Centro de Estudios Sociológicos de El Colegio de México. [email protected]
",El virus viejo,https://www.eluniversal.com.mx/opinion/manuel-gil-anton/el-virus-viejo
"
La jefa de gobierno, Claudia Sheinbaum Pardo, hizo un llamado de solidaridad a las empresas de la capital a no despedir empleados en estos momentos de contingencia por la epidemia de coronavirus Covid-19, pues consideró que no es justo.
Destacó que ya trabajan en incentivos y apoyos, pero se beneficiará a las empresas que cuiden a sus trabajadores. “El objetivo es apoyarnos entre todos”, dijo.
Explicó que tras reuniones con la Asociación Nacional de Tiendas de Autoservicio y Departamentales (ANTAD) y la Cámara Nacional de la Industria de Restaurantes y Alimentos Condimentados (CANIRAC), se ha identificado que en el sector restaurantero ha habido disminución de demanda, por lo que se está trabajando en acciones para disminuir afectaciones durante la contingencia y restablecer la economía rápidamente después.
 

Especial


Coronavirus (COVID-19)

Mundo


Noticias, entrevistas análisis y guías sobre la pandemia del 2020 







Cierres y operación de restaurantes al 40% por Covid-19: Canirac
La industria restaurantera está en un grave momento, porque ya se registran cierres, baja de clientes que mantienen operaciones entre el 50% y 40%; además de los impactos a los proveedores, dijo el presidente de la Cámara Nacional de la Industria de Restaurantes y Alimentos Condimentados (Canirac) de la Ciudad de México, Marco Antonio Buendía.
Dijo que han hablado con la jefa de gobierno capitalino, Claudia Sheinbaum, para explicarle los fuertes impactos en empleo y a la industria que sería el no poder operar, porque los negocios “no aguantarían”. Así que seguirá la operación, ”mientras el gobierno no lo prohíba”.
 
",Sheinbaum pide a empresas no despedir a empleados ante contingencia por Covid-19,http://www.eluniversal.com.mx/metropoli/cdmx/coronavirus-sheinbaum-pide-empresas-no-despedir-empleados
"
Aunque el chileno Nicolás Castillo ya dio buenas señales de salud, al presumir en redes sociales sus primeros pasos rumbo a lo que será una larga recuperación, usuarios en las redes sociales no dejaron de cuestionar su apariencia. 
Hay quienes notan un drástico cambio físico en la complexión del delantero de 27 años de edad, mientras que otros resaltan su expresión cabizbaja. 

Cabe recordar que Nico sufrió daño en el tendón del recto femoral del muslo derecho, en las primeras jornadas del Clausura 2020, por lo que era inminente la cirugía. Sin embargo, después de un par de horas de salir de la intervención, el artillero presentó una de trombosis vascular, el cual le fue revertido a tiempo, mas la naturaleza del cuadro es delicado, por lo que alargó su estadía en el hospital. 
LEER MÁS: Enrique Bonilla, presidente de la Liga MX, da positivo por Coronavirus
El 9 de febrero recibió el alta médica del hospital, pero cuatro días después regresó a la sala de operaciones por un sangrado agudo en el muslo, por lo que requirió de una nueva cirugía, para después ser observado en Cuidados Intensivos. 
 

#Video ¡Nico Castillo, cada vez mejor!
 El chileno continúa con su recuperación pic.twitter.com/2xkm2mAjnN
 — Universal Deportes (@UnivDeportes) March 22, 2020

Ya para el 6 de marzo, Nico dejó la Unidad de Cuidados Intensivos y pasó a cuarto, donde dio testigo de que siguió el clásico de las Águilas contra los Pumas (3-3). Poco después compartió un video en el que trabaja en su recuperación, con una andadera.

Sin embargo, los aficionados no dejaron de señalar un dramático cambio físico en el futbolista, de quien se contempla pase casi un año en recuperación.




",Nicolás Castillo y el sorprendente cambio físico tras su operación,http://www.eluniversal.com.mx/universal-deportes/futbol/club-america-nicolas-castillo-y-el-sorprendente-cambio-fisico-tras-su
" 0 % PULSO SOCIAL0 Bill Gates, el fundador de Microsoft, habría señalado que la próxima catástrofe a la que se enfrentaría la humanidad no sería provocada por una guerra mundial, sino por un virus “muy infeccioso” que podría matar a millones de personas.
Durante su charla en Ted de 2015, el empresario señaló que “puede que exista un virus con el que las personas se sientan lo suficientemente bien mientras están infectadas para subirse a un avión o ir al supermercado y eso haría que se extienda por todo el mundo de manera muy rápida”.
De acuerdo con sus palabras, esto sería resultado de la gran inversión que se realiza en disuasivos nucleares y la poca que se hace en los sistemas para detener epidemias. Hace cinco años Gates fue enfático y dijo que “no estamos preparados para la próxima epidemia”.
 
En este video Bill Gates habló del fracaso mundial por el que atravesaron países de África Occidental ante la epidemia del ébola, durante la cual murieron 10,000 personas. “El problema no fue que el sistema de salud no funcionara adecuadamente, sino que en verdad no teníamos ningún sistema”, indicó. Hizo énfasis en que esta epidemia no se expandió más porque este virus no se propaga en el aire, porque el transmisor está tan enfermo que no puede levantarse de la cama.
Autotest coronavirus, para saber si eres sospechoso de tener Covid-19
En 2015, el fundador de Microsoft indicó que “la falta de preparación podría hacer que la próxima epidemia sea mucho más devastadora que la del ébola. Aquí el video completo:


 
En diciembre pasado se descubrieron los primeros casos de coronavirus (Covid-19) en China, que hasta ese momento no había sido detectado en humanos y que hasta ahora ha dejado más de 10 mil personas muertas en todo el mundo.
“Si empezamos a actuar ya, tal vez estemos listos para la próxima epidemia”, dijo el magnate en 2015, pero al parecer, nadie atendió su llamado.
TARJETA:

 
 
 

Ver esta publicación en Instagram

Para prevenir contagios de #coronavirus, te dejamos estas recomendaciones Para más #información sigue nuestras redes sociales y visita de10.com.mx . . . . . . . . #Coronavirus #Higiene #MedidasDeHigiene #LavadoDeManos #Virus #Covid19 #Enfermedad #VivirBien #Salud #Entérate #Datos #Estudio #Información
Una publicación compartida de  De10.mx (@de10mx) el 29 Feb, 2020 a las 8:00 PST


 ",,https://de10.com.mx/cultura-digital/bill-gates-predijo-lo-que-pasara-con-la-pandemia-de-coronavirus
"
Saltillo, Coahuila.- La Secretaría de Salud reportó el segundo caso de Coronavirus (Covid-19) en Coahuila, se trata de una mujer de 41 años de edad originaria de Monterrey, Nuevo León. El primer caso se registró en Torreón y fue el de una chica que llegó de Europa.
La regiomontana arribó a Saltillo a hacerse la prueba y se quedó con una familia, después se regresó a Monterrey.
Al resultar positiva al virus, la familia con la que se quedó fue puesta en cuarentena.
La dependencia precisó que como la mujer es residente del estado vecino de Nuevo León tomará su tratamiento en su casa en la zona metropolitana de la capital regiomontana.
 



Especial


Coronavirus (COVID-19)

Mundo


Noticias, entrevistas análisis y guías sobre la pandemia del 2020 








De acuerdo a los protocolos establecidos, la paciente y su familia, fueron aisladas y serán vigiladas durante el tiempo que dure la cuarentena.
Además informó que los resultados de las pruebas de 12 sospechosos hasta este viernes son uno positivo, uno negativo y 10 en espera de resultados.

Toman temperatura en penales
Por separado el gobierno del estado dio a conocer que se establecieron medidas sanitarias de prevención en los Centros Penitenciarios de todo Coahuila donde se desinfectan las áreas comunes.
Para eliminar riesgos y detectar algún eventual contagio toman la temperatura a todas las personas que acuden a los penales.
También se extrema la limpieza en áreas de visita familiar, íntima y locutorios.

La Secretaría de Salud pide a la gente que sea muy escrupulosa con su higiene y que no escupa en el piso.
Insiste en que se queden en casa y colaboren, si llegan a detectar algún caso sospechoso del Coronavirus, que avise al número de emergencias 911 donde lo atenderán lo más pronto posible.
Mientras en los 38 municipios la policía preventiva recorre calles y avenidas y ordena el cierre de bares, cantinas, antros, centros nocturnos, discotecas y demás negocios nocturnos.
",Detectan segundo caso de coronavirus en Coahuila,https://www.eluniversal.com.mx/estados/coronavirus-detectan-segundo-caso-de-covid-19-en-coahuila
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


Pequeños Gigantes en su quinta temporada inicia el domingo 22 de marzo en Univisión.
Esta versión se estrena primero en Estados Unidos y después llega a México.
Galilea Montijo es la conductora de esta edición, como de todas las anteriores y la producción es de Rubén Galindo.
Considerado uno de los mejores programas de talento infantil en México, llega con nuevos jueces y nueva dinámica.
Generalmente se formaban escuadrones, que eran equipos con varios participantes, cada uno con un talento especial.
Había un cantante, unos bailarines, una persona enfocada en la comedia.
Los niños seleccionados de Estados Unidos y México están listos para dos programas de duelos de donde se elegirán a los concursantes definitivos de la competencia.
Los concursantes que sean elegidos se enfrentarán con sus similares de acuerdo con su disciplina: canto, baile, o bien carisma.
Al final habrá un ganador absoluto en cada categoría.
Jueces de Pequeños Gigantes
Los jueces de esta edición de Pequeños Gigantes son: Biby Gaytán, María León, Albertano Santacruz y Juanpa Zurita.
Este último fue el que más expectativa creó, cuando logró que Galilea Montijo superara su miedo a las alturas con todo y desmayo.
Ya hay rumores de que Biby está insoportable en las grabaciones, que pidió que nadie de producción se dirigiera a ella.
Para muchos esto fue difícil de creer, pues Biby siempre ha sido amable, dicen que se le subió la fama tras protagonizar el musical Chicago.
En el caso de María León, ya ha sido juez en Bailando por un sueño y participante también.
TE PUEDE INTERESAR
La bella y talentosa hija de Bibi Gaytán
Biby Gaytán y el resurgimiento de una estrella
","Pequeños Gigantes 2020, cuándo inicia",http://www.unioncdmx.mx/articulo/2020/03/19/espectaculos/pequenos-gigantes-2020-cuando-inicia
"
Pacientes terminales en el hospital San Carlo, en Italia, se despiden de sus parientes por medio de tabletas electrónicas como medida que se introdujo por adultos mayores, quienes no pudieron despedirse de sus sus familiares tras la cuarentena por el coronavirus. 
Lee también: OMS manda un mensaje a jóvenes: ""no son invencibles"" ante el coronavirus
“La idea surge del doctor Cortellaro, jefe del hospital, quien en una entrevista contó el dolor de las personas que ingresaron solas al hospital y que se fueron en total soledad, conscientes de lo que estaba por suceder y de falta de medios tecnológicos para hacer videollamadas a familiares”, escribió el concejal de la Zona 6 de Milán, Lorenzo Musotto en Facebook.
A través del doctor y del partido demócrata en Milán se entregaron tabletas a los ancianos enfermos, aislados por coronavirus, para que pudieran despedirse de sus seres queridos. 
“Esto me duele más que la muerte misma y porque ciertamente hay otras residencias para ancianos, hospitales y hospicios donde ya no existe la posibilidad de decir adiós para limitar el virus”, añadió Musotto. 
Lee también: Pandemia de Covid-19 se apodera del mundo: más de 11 mil 100 muertos
Ante la publicación, más de 700 personas reaccionaron favorablemente por la herramienta brindada a los abuelos. Los usuarios la calificaron como iniciativas “que dan esperanza en días de desánimo y miedo”
En Italia, el número de fallecidos por Covid-19 ya superó las cifras en China, país de origen del virus.
agv
",Pacientes terminales dan el último adiós por videollamada ante coronavirus en Italia,http://www.eluniversal.com.mx/mundo/coronavirus-pacientes-en-italia-dan-ultimo-adios-por-videollamada-por-covid-19
"
El presidente Andrés Manuel López Obrador hizo un llamado al sector empresarial a que durante la crisis del coronavirus no despidan a sus empleados porque eso es ilegal e injusto.
“Hago un llamado a los empresarios a que tengan dimensión social y que no despidan a sus trabajadores. Esta empresa que es muy grande y famosos tiene que ver con franquicias extranjeras, es un mal ejemplo el que están dando, ojalá y esto no suceda”.
En un video mensaje, que grabó en el convento de Yanhuitlán, el Presidente dijo que no mencionará a dicha empresa que presuntamente va a despedir a su personal porque quiere que rectifiquen y que ayuden porque según la Ley no hay fundamentos para los despidos.
También lee: “Nada de deprimirnos, tenemos que salir adelante”: AMLO
“No hay una declaratoria de emergencia sanitaria, no pueden despedirlos y no pagarles a los trabajadores, eso es una gran injusticia.
Fustigó que los empresarios no deben de aprovechar de la crisis de salud, para hacer cosas indebidas,
Esto luego de que, dijo, recibió un reporte de la secretaria del Trabajo, Luisa María Alcalde, de que en las redes había denuncias que algunas empresas están despidiendo a sus trabajadores.
 

Hablé con Luisa María Alcalde, secretaria del Trabajo, para atender quejas de despidos injustificados de trabajadores con la excusa del coronavirus. pic.twitter.com/PXNUNNKCA3
 — Andrés Manuel (@lopezobrador_) March 20, 2020

MAOT
",Llama AMLO a empresarios a no despedir a empleados durante crisis de coronavirus,http://www.eluniversal.com.mx/nacion/politica/amlo-pide-no-despedir-empleados-durante-crisis-de-covid-19
"TECÁMAC.— Un grupo de ladrones se voló, literalmente, la puerta para cometer un robo. Los sujetos estrellaron una camioneta en la entrada principal de un supermercado en la unidad Héroes Tecámac, la cual lanzó por los aires a una afanadora, quien sufrió heridas graves.
Las labores nocturnas de los empleados fueron interrumpidas intempestivamente cuando los delincuentes irrumpieron con el vehículo en la sucursal Chedraui ubicada en la avenida Ozumbilla, cerca de las 4:31 horas de ayer.
Un video del establecimiento muestra el momento en el que la camioneta ingresa y golpea a la trabajadora Maribel de Jesús Lara, que sale volando por los aires, así como en menos de dos minutos al menos nueve sujetos cargan con todo tipo de aparatos electrónicos.
La llevan a hospital. Paramédicos de Protección Civil en la ambulancia número PC-14 trasladaron a la mujer al hospital del IMSS número 200.
“(La lesionada) se encuentra grave en un hospital. La persona lesionada fue atendida y trasladada por Protección Civil Tecámac policontundida y multitraumatizada”, informó la alcaldía de Tecámac.
Debido a la gravedad de sus heridas, la víctima fue llevada al hospital Magdalena de la Salinas en la CDMX. Aunque de forma extraoficial se dijo que la camioneta involucrada en el robo fue localizada en calles del municipio, las autoridades no lo confirmaron.
La Fiscalía de Justicia del Edomex indaga el robo y la identidad de los responsables.
(Se realizan) las investigaciones para dar con los responsables, así como pendientes de la evolución de la trabajadora lesionada, la cual se reporta grave” 
 
Alcaldía de Tecámac
ATRACO VS ELEKTRAUn grupo de 8 sujetos armados con mazos entraron a una tienda Elektra, en Tultitlán, pero al romper vitrinas de celulares se activó una alarma de humo, por lo que el comercio fue desalojado. 
",,https://www.elgrafico.mx/la-roja/inician-los-saqueos-en-tecamac-roban-tienda-en-dos-minutos
"
Nuevo León registró tres nuevos casos positivos de coronavirus, por lo que la cifra de contagios se elevó de 29 a 32 en las últimas 24 horas.
Con esto, también, Nuevo León se convierte en la entidad con más casos de Covid-19 en el país, frente a los 31 de la Ciudad de México y 28 de Jalisco, lo cual no es motivo de orgullo, sino de preocupación, señaló el secretario estatal de Salud, Manuel de la O Cavazos.
Detalló el funcionario que por municipios San Pedro Garza García concentra 21 de los casos, Monterrey seis, Apodaca dos, Santa Catarina dos, y Ciudad Guadalupe uno.
En total, se han realizado 231 pruebas en la entidad, de las cuales 151 dieron resultados negativos, mientras hay 48 casos sospechosos de Covid-19 en el estado.
También lee: México confirma dos muertos por coronavirus; suma 203 casos positivos
En cuanto a los pacientes que son tratados, todos ellos en hospitales, la cifra subió de tres a cuatro, de los cuales tres están delicados de salud, pero evolucionando favorablemente y uno permanece en situación crítica. No se han registrado muertos por el nuevo coronavirus en la entidad.
Manuel de la O Cavazos añadió que la edad promedio de los afectados es de 44 años, el 75% son de sexo masculino, y todos radican en el área metropolitana.
El 91% de los pacientes reciben tratamiento ambulatorio en su casa.
En total, en todo el país se han registrado, hasta el momento, 203 casos de coronavirus.

lsm
",Nuevo León suma 32 casos confirmados de coronavirus,http://www.eluniversal.com.mx/estados/coronavirus-en-mexico-nuevo-leon-suma-32-casos-confirmados-de-covid-19
"
En su corte informativo de este viernes 20 de marzo sobre el avance del Covid-19 en México, autoridades de Salud presentaron al personaje ""Susana Distancia"", una heroína con un juego de palabras sobre la ""sana distancia"" entre personas para evitar contagios. 
La imagen no tardó en hacerse viral en redes sociales y convertirse en tendencia en Twitter, generando todo tipo de comentarios.
Ricardo Cortés Alcalá, director general de promoción de la Salud, fue quien presentó al personaje animado, una mujer con ropa en colores azul y rosa, y con un escudo en el pecho y la frente con las siglas ""SD"".
Explicó que se busca hacer conciencia en los niños para enseñar ""cuál es nuestro espacio, cuál es la sana distancia que debemos de tener, y si nosotros estamos en un espacio físico con muchas personas, ese espacio es el que se hace entre dos personas a la hora de extender nuestros brazos"".
Estas medidas sociales, se explicó, ""buscan reducir la frecuencia de contacto entre las personas para disminuir el riesgo de propagación de enfermedades transmisibles"", tal como es el Covid-19.
Detallaron que se sugieren distancias de 1.50, 1.80, 1.95 y 2.25 metros, de acuerdo al escenario. 
En esta misma conferencia, la Secretaría de Salud informó que en México hay 203 casos de coronavirus confirmados, además de otros 606 casos sospechosos. Asimismo, confirmaron el segundo fallecido por Covid-19. 
 
rcr
","Presenta la 4T al personaje ""Susana Distancia"" contra el coronavirus",http://www.eluniversal.com.mx/nacion/seguridad/presenta-la-4t-al-personaje-susana-distancia-contra-el-coronavirus
